what,kind,bundleId,bundleVersion,description,time
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1299518692788
started,bundle,org.eclipse.cdt.core,5.2.1.201102110609,"org.eclipse.cdt.core",1299518692789
started,bundle,org.eclipse.cdt.make.core,7.0.1.201102110609,"org.eclipse.cdt.make.core",1299518692789
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1299518692790
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.2.201102110609,"org.eclipse.cdt.managedbuilder.core",1299518692791
started,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1299518692792
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1299518692792
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1299518692793
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1299518692793
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1299518692794
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1299518692794
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1299518692794
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1299518692795
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1299518692795
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1299518692796
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1299518692796
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1299518692796
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1299518692797
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1299518692797
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1299518692797
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1299518692798
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1299518692799
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1299518692801
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1299518692801
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1299518692802
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1299518692802
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1299518692802
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1299518692803
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1299518692803
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1299518692803
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1299518692804
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1299518692804
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1299518692804
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1299518692805
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1299518692805
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1299518692805
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1299518692806
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1299518692806
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1299518692807
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1299518692807
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1299518692808
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1299518692808
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1299518692808
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1299518692809
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1299518692809
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1299518692809
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1299518692810
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1299518692810
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1299518692811
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1299518692811
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1299518692812
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1299518692812
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1299518692813
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1299518692813
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1299518692814
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1299518692814
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1299518692815
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1299518692816
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1299518692816
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1299518692817
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1299518692817
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1299518692818
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1299518692818
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1299518692818
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1299518692819
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1299518692819
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1299518692820
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1299518692820
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1299518692821
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1299518692821
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1299518692821
os,sysinfo,,,"macosx",1299518692824
arch,sysinfo,,,"x86",1299518692824
ws,sysinfo,,,"cocoa",1299518692824
locale,sysinfo,,,"it_IT",1299518692824
processors,sysinfo,,,"2",1299518692824
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1299518692824
java.runtime.version,sysinfo,,,"1.6.0_22-b04-307-10M3261",1299518692824
java.specification.name,sysinfo,,,"Java Platform API Specification",1299518692824
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1299518692824
java.specification.version,sysinfo,,,"1.6",1299518692824
java.vendor,sysinfo,,,"Apple Inc.",1299518692824
java.version,sysinfo,,,"1.6.0_22",1299518692824
java.vm.info,sysinfo,,,"mixed mode",1299518692824
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1299518692824
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1299518692824
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1299518692824
java.vm.specification.version,sysinfo,,,"1.0",1299518692824
java.vm.vendor,sysinfo,,,"Apple Inc.",1299518692824
java.vm.version,sysinfo,,,"17.1-b03-307",1299518692824
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299518695281
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1299518701398
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1299518701406
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1299518701477
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519041817
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1299519049567
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519062318
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519064843
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519073897
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519231219
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519233294
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519377850
started,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.ui",1299519382583
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.gnu.ui",1299519382743
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519382849
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1299519398761
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1299519401108
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1299519401153
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1299519401351
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1299519401375
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1299519401394
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519401988
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1299519402307
activated,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1299519405181
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1299519405293
closed,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1299519405306
activated,view,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.CView",1299519408126
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519415353
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519481652
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1299519481671
activated,view,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.CView",1299519482708
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1299519483197
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519485189
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519522257
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1299519522295
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519525409
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519525562
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519525582
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519527475
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519539772
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519539956
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519539971
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519541958
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1299519563153
activated,view,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.CView",1299519578239
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1299519584824
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299519585562
activated,view,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.CView",1299519586485
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.TaskList",1299519589705
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.TaskList",1299519589719
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1299519590283
activated,view,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.CView",1299519594025
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1299519617565
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299519626087
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519632999
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519633136
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519633151
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519634126
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1299519634149
activated,view,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.CView",1299519635396
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1299519648824
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299519655117
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519658013
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519658165
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519658180
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519659438
activated,view,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.CView",1299519660570
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1299519692495
activated,view,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.CView",1299519693919
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519716656
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519736948
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1299519736986
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1299519764284
activated,view,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.CView",1299519784395
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519793285
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519900706
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1299519900750
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1299519921821
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1299519921845
opened,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1299519921944
closed,view,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.CView",1299519921947
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1299519921982
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1299519925165
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1299519926840
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519929468
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519942576
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1299519942638
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519945233
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519946986
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1299519947025
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519971071
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519971242
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1299519971306
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1299519971331
started,bundle,org.eclipse.cdt.launch,6.1.0.201102110609,"org.eclipse.cdt.launch",1299519971384
started,bundle,org.eclipse.cdt.dsf,2.1.1.201102110609,"org.eclipse.cdt.dsf",1299519971824
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1299519971825
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1299519971826
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299519981576
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299520088998
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1299520089042
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299520116828
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1299520143604
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1299520144105
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1299520144188
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299520144641
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1299520144698
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299520147418
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1299520150526
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1299520151845
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299520317892
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1299520317947
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299520324698
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299520352821
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1299520352850
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299520364151
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299520395015
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1299520395058
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299520436593
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299520438021
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299520452337
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299521030831
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299521065121
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299521118246
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1299521118292
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299521160358
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299521391755
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299521418656
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299521428695
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299521429796
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299521938558
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299521943494
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299522123596
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1299522123623
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.4.v20110204-0100-e3x,"org.eclipse.cdt.mylyn.ui",1299522125656
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299522125770
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1299522126170
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1299522126170
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.1.201102110609,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1299522126171
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201102110609,"org.eclipse.cdt.debug.ui.memory.search",1299522126172
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1299522126196
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.2.201102110609,"org.eclipse.cdt.dsf.ui",1299522126198
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201102110609,"org.eclipse.cdt.gdb.ui",1299522126209
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1299522126209
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201102110609,"org.eclipse.cdt.launch",1299522126209
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1299522126209
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201102110609,"org.eclipse.cdt.debug.ui.memory.traditional",1299522126223
stopped,bundle,org.eclipse.cdt.dsf,2.1.1.201102110609,"org.eclipse.cdt.dsf",1299522126223
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1299522126224
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.ui",1299522126224
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1299522126224
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.gnu.ui",1299522126224
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.2.201102110609,"org.eclipse.cdt.managedbuilder.core",1299522126224
stopped,bundle,org.eclipse.cdt.make.core,7.0.1.201102110609,"org.eclipse.cdt.make.core",1299522126224
